id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,Guess,IP_flag,Port_flag,Agent_flag,Transfer_flag,Violations
4749,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34060,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261375326,1625261435424,60098,33,4428,1625261375326,1625261435424,60098,17,2056,1625261375327,1625261435423,60096,16,2372,54,134.18181818181816,217.76412906879528,1251,54,120.94117647058825,113.47437518457376,410,66,148.25,294.9925422786143,1251,0,1878.0625,5030.287190784856,15122,0,3756.125,6691.658577413126,15123,0,4006.399999999999,6848.39652556922,15123,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4750,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49859,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261459674,1625261519742,60068,31,3993,1625261459674,1625261519742,60068,15,1773,1625261459674,1625261519741,60067,16,2220,54,128.80645161290323,223.3549371672568,1239,54,118.2,117.78078911993369,398,54,138.75,294.2947502080185,1239,0,2002.2666666666664,5178.838865556863,15018,0,4290.571428571428,7018.49230702266,15019,0,4004.466666666666,6853.188391092829,15018,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4756,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34418,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261518727,1625261578928,60201,33,4422,1625261518727,1625261578928,60201,17,2050,1625261518727,1625261578928,60201,16,2372,54,134.0,217.58848774693945,1251,54,120.58823529411764,112.75418995736334,410,66,148.25,294.9925422786143,1251,0,1881.28125,5024.170965053709,15103,0,3762.5625,6680.091066931648,15104,0,4013.4,6836.070882772188,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4760,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49862,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261519675,1625261579751,60076,31,4243,1625261519675,1625261579751,60076,15,1767,1625261519676,1625261579750,60074,16,2476,54,136.8709677419355,225.05551047619105,1239,54,117.8,117.0288120812258,398,54,154.75,296.3319085080107,1239,0,2002.5333333333328,5178.331835861704,15008,0,4291.142857142857,7017.459948718491,15008,0,4004.933333333333,6852.581166107792,15009,2,0,0,0,29,11,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4766,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49865,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261579683,1625261639736,60053,31,3995,1625261579683,1625261639736,60053,15,1775,1625261579683,1625261639736,60053,16,2220,54,128.87096774193546,223.41437463981347,1239,54,118.33333333333331,118.03490202155504,398,54,138.75,294.2947502080185,1239,0,2001.7666666666669,5180.034047839996,15020,0,4289.5,7020.991215907206,15020,0,4003.533333333333,6855.798618340396,15021,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4774,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49858,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261431160,1625261491212,60052,33,4351,1625261431160,1625261491212,60052,16,1821,1625261431160,1625261491212,60052,17,2530,54,131.84848484848484,218.8322875531798,1239,54,113.8125,114.1801026157068,398,54,148.8235294117647,287.9607688761869,1239,0,1876.625,5034.387682599512,15015,0,4003.466666666666,6855.849774011207,15015,0,3753.249999999999,6698.714399047029,15016,2,0,0,0,30,11,3,2,1,0,0,0,13,6,3,1,1,0,0,0,17,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4777,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34366,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261482600,1625261571154,88554,33,4677,1625261482600,1625261571154,88554,17,2049,1625261482600,1625261571153,88553,16,2628,54,141.72727272727272,219.6147582596728,1251,54,120.52941176470588,112.63553926662024,410,66,164.25,297.1685268216225,1251,0,2767.3125000000005,6792.562196219931,28481,0,5534.625,8898.31909126662,28523,0,5903.533333333332,9073.919966165722,28481,2,0,0,0,30,11,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4778,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49861,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261491161,1625261551228,60067,30,3940,1625261491161,1625261551228,60067,14,1720,1625261491161,1625261551227,60066,16,2220,54,131.33333333333337,226.76378919914447,1239,54,122.85714285714285,120.9595336929206,398,54,138.75,294.2947502080185,1239,0,2071.275862068965,5258.375169306795,15016,0,4620.538461538461,7194.612516962311,15017,0,4004.4,6856.495208403281,15017,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4783,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49864,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261551178,1625261611271,60093,30,3933,1625261551178,1625261611271,60093,14,1713,1625261551179,1625261611271,60092,16,2220,54,131.10000000000002,226.55795482955727,1239,54,122.35714285714285,120.05742673523248,398,54,138.75,294.2947502080185,1239,0,2072.172413793104,5259.1329817006745,15018,0,4622.538461538462,7195.3102158672855,15019,0,4006.1333333333328,6857.289373533899,15018,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4784,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34426,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261578786,1625261638874,60088,32,4356,1625261578786,1625261638874,60088,17,2050,1625261578786,1625261638874,60088,15,2306,54,136.125,220.7219459395799,1251,54,120.58823529411764,112.75418995736334,410,66,153.73333333333332,304.5011064175692,1251,0,1938.3225806451608,5107.754075175616,15103,0,3755.5,6701.26382110121,15104,0,4292.0,7023.790462530788,15104,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4788,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49879,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261659823,1625261719897,60074,31,3984,1625261659823,1625261719897,60074,15,1764,1625261659823,1625261719897,60074,16,2220,54,128.51612903225808,223.0944300765548,1239,54,117.6,116.65872081785032,398,54,138.75,294.2947502080185,1239,0,2002.4666666666665,5180.739800275721,15015,0,4290.999999999999,7021.464924950325,15015,0,4004.933333333333,6855.996993942776,15015,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4789,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34432,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261662751,1625261722831,60080,32,4355,1625261662751,1625261722831,60080,17,2049,1625261662751,1625261722831,60080,15,2306,54,136.09375,220.69294964768025,1251,54,120.52941176470588,112.63553926662024,410,66,153.73333333333332,304.5011064175692,1251,0,1938.064516129032,5108.643009224556,15104,0,3755.0,6702.464322918847,15104,0,4291.428571428572,7025.485723304237,15105,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4792,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49882,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261719839,1625261779910,60071,30,3933,1625261719839,1625261779910,60071,14,1713,1625261719840,1625261779909,60069,16,2220,54,131.10000000000002,226.55795482955727,1239,54,122.35714285714285,120.05742673523248,398,54,138.75,294.2947502080185,1239,0,2071.4137931034484,5255.793820138206,15020,0,4620.846153846154,7190.101712842847,15020,0,4004.6,6852.340411442336,15021,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4793,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34438,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261722811,1625261782921,60110,33,4423,1625261722811,1625261782921,60110,17,2051,1625261722812,1625261782921,60109,16,2372,54,134.03030303030306,217.617423022676,1251,54,120.6470588235294,112.8732370717648,410,66,148.25,294.9925422786143,1251,0,1878.4375,5034.379116906268,15103,0,3756.875,6697.625478481161,15104,0,4007.2666666666655,6854.895565179954,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4796,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34444,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261758947,1625261819010,60063,32,4354,1625261758947,1625261819010,60063,17,2048,1625261758948,1625261819010,60062,15,2306,54,136.0625,220.66409116354265,1251,54,120.47058823529414,112.51728625363464,410,66,153.73333333333332,304.5011064175692,1251,0,1937.5161290322585,5109.661899258226,15103,0,3753.937500000001,6704.474003417419,15104,0,4290.142857142857,7027.844519723426,15104,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4799,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49888,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261791264,1625261851318,60054,31,3984,1625261791264,1625261851318,60054,15,1764,1625261791264,1625261851318,60054,16,2220,54,128.51612903225808,223.0944300765548,1239,54,117.6,116.65872081785032,398,54,138.75,294.2947502080185,1239,0,2001.8,5180.2245151717325,15020,0,4289.571428571428,7021.277625511292,15020,0,4003.6,6856.075760124842,15021,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4827,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49891,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261851267,1625261911339,60072,31,3993,1625261851267,1625261911339,60072,15,1773,1625261851267,1625261911338,60071,16,2220,54,128.80645161290323,223.3549371672568,1239,54,118.2,117.78078911993369,398,54,138.75,294.2947502080185,1239,0,2002.4,5180.675395990439,15015,0,4290.857142857143,7021.57115726128,15016,0,4004.7333333333327,6856.291432656857,15015,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4832,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,64834,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261911285,1625261971364,60079,30,3945,1625261911285,1625261971364,60079,14,1725,1625261911285,1625261971363,60078,16,2220,54,131.49999999999997,226.9151064103961,1239,54,123.21428571428572,121.617419407323,398,54,138.75,294.2947502080185,1239,0,2071.689655172413,5254.976186594463,15019,0,4621.461538461539,7188.649544193316,15020,0,4005.2,6851.194798823674,15020,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4876,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,36772,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261999099,1625262059161,60062,33,4420,1625261999099,1625262059161,60062,17,2048,1625261999099,1625262059161,60062,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1876.9375,5035.377481685411,15104,0,3753.875,6700.5047757613,15104,0,4004.133333333334,6857.701821067074,15108,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4877,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62821,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261999735,1625262059790,60055,31,3991,1625261999735,1625262059790,60055,15,1771,1625261999735,1625262059789,60054,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831796,398,54,138.75,294.2947502080185,1239,0,2001.8333333333344,5181.086486265301,15008,0,4289.642857142857,7022.835671054631,15008,0,4003.600000000001,6857.290216571391,15009,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4882,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,36778,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625262059119,1625262119185,60066,34,4730,1625262059119,1625262119185,60066,18,2102,1625262059120,1625262119185,60065,16,2628,54,139.1176470588235,216.7571975954834,1251,54,116.7777777777778,110.2764203666808,410,66,164.25,297.16852682162244,1251,0,1820.1818181818187,4970.143964555663,15135,0,3533.2941176470586,6555.839856234153,15135,0,4004.3333333333335,6862.971853844854,15136,2,0,0,0,30,11,3,2,1,0,0,0,14,6,3,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4883,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62824,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625262059740,1625262119868,60128,31,4247,1625262059740,1625262119868,60128,15,1771,1625262059741,1625262119868,60127,16,2476,54,136.99999999999997,225.16571675101872,1239,54,118.06666666666668,117.52839575831796,398,54,154.75,296.3319085080107,1239,0,2004.2666666666669,5172.72930648424,15014,0,4294.857142857143,7007.285986821067,15014,0,4008.466666666667,6842.837609674875,15015,2,0,0,0,29,11,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4894,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62827,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625262119753,1625262285271,165518,53,7664,1625262119753,1625262285271,165518,24,3081,1625262119753,1625262285271,165518,29,4583,54,144.6037735849057,215.5280045718352,1239,54,128.37500000000003,120.31220708603531,398,54,158.0344827586207,271.96657919134907,1239,0,3183.038461538461,5969.075630350536,15015,0,7196.434782608696,7239.599322326208,15015,0,5911.357142857143,7111.954735796704,15015,2,0,0,0,49,17,3,2,1,0,0,0,23,10,0,1,1,0,0,0,26,7,3,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4917,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49871,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261611228,1625261671283,60055,31,3991,1625261611228,1625261671283,60055,15,1771,1625261611229,1625261671282,60053,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831796,398,54,138.75,294.2947502080185,1239,0,2001.8333333333337,5179.80942988109,15017,0,4289.642857142857,7020.737191263551,15018,0,4003.533333333333,6855.333386356585,15017,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4919,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34430,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261638846,1625261698959,60113,33,4427,1625261638846,1625261698959,60113,17,2055,1625261638847,1625261698959,60112,16,2372,54,134.15151515151518,217.7345174191671,1251,54,120.8823529411765,113.35336472340664,410,66,148.25,294.9925422786143,1251,0,1878.53125,5034.8985061005815,15103,0,3757.0625,6698.52452876751,15104,0,4007.466666666666,6855.980380729832,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4921,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49880,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261671228,1625261731288,60060,30,3937,1625261671228,1625261731288,60060,15,1771,1625261671229,1625261731288,60059,15,2166,54,131.23333333333332,226.6747150362864,1239,54,118.06666666666668,117.52839575831796,398,54,144.4,303.7244521883987,1239,0,2071.0344827586205,5259.4860998469,15017,0,4290.0,7023.593196122294,15017,0,4289.928571428572,7023.799327607921,15018,2,0,0,0,28,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4924,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34436,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261698908,1625261758998,60090,33,4420,1625261698908,1625261758998,60090,17,2048,1625261698908,1625261758997,60089,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1877.8125,5035.680486658152,15143,0,3755.625,6700.016048488242,15143,0,4005.933333333333,6857.454999244739,15144,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4926,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49883,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261731248,1625261791318,60070,31,3987,1625261731248,1625261791318,60070,15,1767,1625261731248,1625261791318,60070,16,2220,54,128.61290322580643,223.1799987184268,1239,54,117.8,117.0288120812258,398,54,138.75,294.2947502080185,1239,0,2002.3333333333328,5179.804112481298,15011,0,4290.714285714285,7020.026697610546,15012,0,4004.666666666667,6854.7712649831055,15011,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
4993,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,34784,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261818999,1625261879070,60071,32,4351,1625261818999,1625261879070,60071,17,2045,1625261819000,1625261879069,60069,15,2306,54,135.96875000000003,220.5783430972959,1251,54,120.29411764705884,112.164925837961,410,66,153.73333333333332,304.5011064175692,1251,0,1937.774193548387,5109.614725917389,15124,0,3754.4375,6704.257075110312,15124,0,4290.642857142857,7027.606459879855,15125,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
4994,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49889,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261819711,1625261879787,60076,31,3990,1625261819711,1625261879787,60076,15,1770,1625261819711,1625261879787,60076,16,2220,54,128.70967741935482,223.26683490812616,1239,54,118.0,117.40284737359896,398,54,138.75,294.2947502080185,1239,0,2002.5333333333333,5179.331808410154,15014,0,4291.142857142857,7019.104806577138,15015,0,4005.066666666668,6853.907607725545,15014,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
5013,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,35036,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261842874,1625261902945,60071,32,4354,1625261842874,1625261902945,60071,17,2048,1625261842874,1625261902944,60070,15,2306,54,136.0625,220.66409116354265,1251,54,120.47058823529414,112.51728625363464,410,66,153.73333333333332,304.5011064175692,1251,0,1937.7741935483864,5109.724230717201,15103,0,3754.4375,6704.424170836746,15104,0,4290.714285714286,7027.58207054473,15104,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
5032,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,35084,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625261879055,1625261939139,60084,33,4428,1625261879055,1625261939139,60084,17,2056,1625261879056,1625261939139,60083,16,2372,54,134.18181818181816,217.76412906879528,1251,54,120.94117647058825,113.47437518457376,410,66,148.25,294.9925422786143,1251,0,1877.6249999999995,5031.245300538779,15103,0,3755.25,6693.402189220865,15104,0,4005.533333333333,6850.375358502698,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
